Date,DISTRICT,LAT,LON,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
6/16/2016,Kathmandu,27.7,85.3,10.36,83.44,15.29,78.04,21.74,17.42,25.53,18.33,7.2,22.75,2.22,4.76,0.29,4.46,2.36,4.23,0.36,3.87
6/17/2016,Kathmandu,27.7,85.3,1.68,83.51,15.55,79.02,21.83,17.7,25.55,18.78,6.77,22.93,1.83,3.56,0.04,3.52,1.8,3.04,0.07,2.97
6/18/2016,Kathmandu,27.7,85.3,4.38,83.7,16.26,84.04,21.58,18.45,24.94,18.63,6.31,22.61,2.6,4.96,0.7,4.26,2.78,4.38,1.19,3.19
6/19/2016,Kathmandu,27.7,85.3,7.2,83.77,16.11,86.51,20.97,18.24,23.71,18.55,5.16,21.53,1.65,3.32,0.72,2.6,1.75,2.9,0.99,1.91
6/20/2016,Kathmandu,27.7,85.3,17.52,83.68,16.32,88.06,20.87,18.42,23.36,18.57,4.78,21.36,1.55,3.02,0.61,2.41,1.75,2.57,0.87,1.7
6/21/2016,Kathmandu,27.7,85.3,22.96,83.59,16.51,91.48,20.42,18.5,22.41,18.82,3.59,20.26,1.56,3.98,0.34,3.64,1.92,4.06,0.41,3.65
6/22/2016,Kathmandu,27.7,85.3,11.46,83.66,16.57,90.31,20.7,18.69,23.96,18.11,5.85,21.15,3.36,6.68,0.29,6.38,3.77,6.7,0.59,6.11
6/23/2016,Kathmandu,27.7,85.3,2.48,83.58,16.01,84.65,21.18,18.18,24.78,17.89,6.89,22.08,2.64,4.76,1.02,3.75,2.73,4.2,1.4,2.8
6/24/2016,Kathmandu,27.7,85.3,7.94,83.49,16.37,85.02,21.45,18.46,24.69,18.51,6.18,22.22,1.97,4.08,0.39,3.69,1.97,3.44,0.54,2.91
6/25/2016,Kathmandu,27.7,85.3,6.23,83.69,16.89,89.82,21.11,18.99,23.91,18.92,4.99,21.58,1.63,3.47,0.14,3.33,1.69,3.05,0.21,2.84
6/26/2016,Kathmandu,27.7,85.3,5.14,83.72,16.84,84.02,22.15,19,25.92,18.59,7.33,23.28,2,4.04,0.37,3.67,1.97,3.35,0.7,2.65
6/27/2016,Kathmandu,27.7,85.3,9.06,83.59,16.99,82.58,22.56,19.06,25.88,19.73,6.15,23.16,1.94,3.62,0.13,3.49,1.97,3.11,0.2,2.9
6/28/2016,Kathmandu,27.7,85.3,3.63,83.71,17.24,88.24,21.72,19.26,24.74,19.27,5.47,22.17,1.8,3.84,0.62,3.22,2.06,3.53,0.9,2.63
6/29/2016,Kathmandu,27.7,85.3,21.92,83.76,17.33,89.17,21.65,19.44,24.28,19.54,4.75,21.93,1.56,3.56,0.14,3.42,1.55,3.17,0.24,2.93
6/30/2016,Kathmandu,27.7,85.3,22.01,83.56,17.03,87.91,21.56,19.14,24.82,18.94,5.89,22.25,2.2,4.71,0.08,4.63,2.31,4.32,0.13,4.18
07-01-2016,Kathmandu,27.7,85.3,29.71,83.36,16.88,94.24,20.26,18.96,22.45,18.32,4.14,20.54,2.48,4.17,1.08,3.09,2.96,3.94,2.02,1.92
07-02-2016,Kathmandu,27.7,85.3,8.38,83.39,15.96,85.88,20.86,18.03,24.17,17.89,6.28,21.31,2.01,4.04,0.7,3.34,2.24,3.56,1.07,2.49
07-03-2016,Kathmandu,27.7,85.3,8.68,83.34,17.46,93.31,20.95,19.49,23.02,19.16,3.86,21.06,2.69,5.94,0.37,5.57,2.92,5.97,0.56,5.41
07-04-2016,Kathmandu,27.7,85.3,7.93,83.21,17.37,90.41,21.36,19.29,24.79,18.99,5.81,21.47,1.81,3.99,0.35,3.64,1.96,4.05,0.46,3.59
07-05-2016,Kathmandu,27.7,85.3,2.63,83.18,17.26,89.23,21.46,19.18,24.62,18.94,5.67,21.69,2.26,5.13,0.4,4.73,2.6,5.05,0.58,4.48
07-06-2016,Kathmandu,27.7,85.3,1.19,83.27,17.61,89.61,21.73,19.54,24.9,19.47,5.43,22.01,2.18,4.82,0.63,4.19,2.49,4.67,1.06,3.62
07-07-2016,Kathmandu,27.7,85.3,1.95,83.32,17.84,87.89,22.27,19.79,25.65,19.31,6.35,22.78,2.35,4.47,0.31,4.16,2.51,4.04,0.4,3.64
07-08-2016,Kathmandu,27.7,85.3,1.32,83.31,17.88,91.41,21.67,19.83,24.02,19.86,4.16,22.01,1.96,3.44,0.18,3.26,2.19,3.21,0.35,2.87
07-09-2016,Kathmandu,27.7,85.3,4.43,83.27,17.46,87.54,21.98,19.49,25.14,19.21,5.94,22.45,2.31,5.02,0.11,4.91,2.44,4.86,0.22,4.64
07-10-2016,Kathmandu,27.7,85.3,4.09,83.2,17.45,89.63,21.57,19.45,24.45,19.44,5.02,21.89,2.31,5.25,0.06,5.19,2.43,5.09,0.12,4.96
07-11-2016,Kathmandu,27.7,85.3,4.51,83.37,16.47,88.2,20.94,18.49,23.46,18.47,4.99,21.08,1.12,2.45,0.52,1.93,1.21,1.95,0.35,1.61
07-12-2016,Kathmandu,27.7,85.3,0.51,83.46,17.47,88.01,21.94,19.53,25.47,19.2,6.27,22.45,2.41,5.59,0.43,5.16,2.66,5.57,0.71,4.86
7/13/2016,Kathmandu,27.7,85.3,2.25,83.45,17.36,88.34,21.77,19.37,24.49,18.99,5.5,22.2,1.87,3.77,0.54,3.23,2.01,3.29,0.78,2.51
7/14/2016,Kathmandu,27.7,85.3,14.06,83.33,17.79,91.82,21.51,19.8,24.16,19.4,4.76,21.84,2.2,4.96,0.14,4.83,2.36,4.73,0.33,4.41
7/15/2016,Kathmandu,27.7,85.3,20.49,83.39,18.43,95.05,21.53,20.31,24.03,19.8,4.23,21.77,2.91,6.09,0.85,5.24,3.39,6.4,1.43,4.97
7/16/2016,Kathmandu,27.7,85.3,11.1,83.52,17.73,90.29,21.77,19.73,24.98,19.25,5.73,22.19,3.06,6.72,0.3,6.42,3.39,7.17,0.44,6.74
7/17/2016,Kathmandu,27.7,85.3,7.45,83.63,16.58,90.89,20.6,18.62,22.78,18.51,4.27,20.56,2.41,7.37,0.33,7.04,2.67,8.07,0.42,7.66
7/18/2016,Kathmandu,27.7,85.3,18.78,83.53,16.95,90.49,21.01,18.99,24.44,18.17,6.27,21.63,2.25,4.76,0.16,4.61,2.32,4.47,0.23,4.24
7/19/2016,Kathmandu,27.7,85.3,11.22,83.41,17.57,91.78,21.34,19.59,24.47,18.63,5.84,22.15,2.33,4.28,1.08,3.2,2.57,3.73,1.76,1.97
7/20/2016,Kathmandu,27.7,85.3,22.83,83.42,18.44,94.99,21.55,20.36,24.25,19.51,4.74,21.84,2.43,4.41,1.1,3.31,2.82,4.24,1.67,2.57
7/21/2016,Kathmandu,27.7,85.3,23.31,83.53,17.1,93.34,20.65,19.12,22.69,19.04,3.65,20.71,1.57,3.05,0.17,2.88,1.77,2.91,0.21,2.7
7/22/2016,Kathmandu,27.7,85.3,38.87,83.6,16.72,90.45,20.81,18.67,23.74,18.21,5.54,21.1,1.75,3.72,0.36,3.36,1.88,3.49,0.65,2.84
7/23/2016,Kathmandu,27.7,85.3,7.61,83.7,16.14,91.86,20.01,18.2,22.91,18.03,4.87,20.56,1.44,3.22,0.16,3.06,1.49,2.74,0.34,2.4
7/24/2016,Kathmandu,27.7,85.3,9.7,83.71,16.79,94.03,20.27,18.9,22.88,17.9,4.98,20.85,2.42,4.79,0.42,4.37,2.63,4.43,0.9,3.53
7/25/2016,Kathmandu,27.7,85.3,28.31,83.78,16.63,95.63,19.86,18.73,22.57,17.86,4.7,20.06,3.03,6.82,1.25,5.57,3.61,7.28,2.06,5.22
7/26/2016,Kathmandu,27.7,85.3,45.25,83.97,15.84,91.49,19.83,17.96,22.64,17.19,5.45,20.16,1.79,3.03,0.9,2.12,2.19,3.11,1.34,1.77
7/27/2016,Kathmandu,27.7,85.3,3.71,83.93,15.9,91.2,19.93,18.1,22.68,17.48,5.2,20.51,1.88,3.43,0.73,2.71,2.2,3.04,1.34,1.7
7/28/2016,Kathmandu,27.7,85.3,7.12,83.78,15.98,94.81,19.36,18.06,21.37,17.77,3.6,19.46,1.27,2.93,0.19,2.74,1.42,2.61,0.24,2.37
7/29/2016,Kathmandu,27.7,85.3,0.29,83.68,15.86,89.28,20.19,17.97,23.35,17.58,5.76,20.71,1.8,3.84,0.16,3.68,1.82,3.4,0.14,3.25
7/30/2016,Kathmandu,27.7,85.3,4.49,83.66,16.36,91.36,20.31,18.46,22.95,18,4.95,20.79,1.77,3.55,0.07,3.48,1.82,3.19,0.15,3.03
7/31/2016,Kathmandu,27.7,85.3,5.35,83.57,16.41,89.14,20.74,18.5,23.8,17.97,5.83,21.28,2.04,4.3,0.42,3.88,2.08,3.86,0.48,3.37
08-01-2016,Kathmandu,27.7,85.3,8.66,83.48,15.99,84.96,21.09,17.99,24.09,18,6.09,21.33,1.47,3.16,0.32,2.85,1.52,2.66,0.51,2.16
08-02-2016,Kathmandu,27.7,85.3,2.25,83.34,16.55,88.82,20.89,18.49,24.29,18.15,6.14,21.28,1.76,3.63,0.34,3.29,1.94,3.53,0.62,2.91
08-03-2016,Kathmandu,27.7,85.3,1.03,83.38,16.79,88.77,21.14,18.8,24.03,18.66,5.37,21.24,1.7,4,0.07,3.93,1.71,3.73,0.04,3.68
08-04-2016,Kathmandu,27.7,85.3,2.24,83.45,17.52,89.63,21.68,19.45,24.69,19.26,5.43,21.59,1.81,3.55,0.44,3.11,1.88,3.37,0.71,2.66
08-05-2016,Kathmandu,27.7,85.3,3.15,83.51,17.68,90.32,21.72,19.59,25,19.27,5.74,21.86,2.31,4.69,0.2,4.49,2.57,4.82,0.34,4.47
08-06-2016,Kathmandu,27.7,85.3,5.4,83.56,16.72,87.73,21.3,18.68,24.59,18.89,5.7,21.5,2.17,4.74,0.37,4.37,2.47,4.85,0.65,4.2
08-07-2016,Kathmandu,27.7,85.3,0.53,83.57,16.58,89.43,20.86,18.61,23.93,18.65,5.28,20.99,1.63,4.36,0.12,4.24,1.83,4.38,0.19,4.19
08-08-2016,Kathmandu,27.7,85.3,1.46,83.58,17.03,90.38,21.12,19.05,24.49,18.37,6.12,21.42,2.38,5.54,0.26,5.28,2.55,5.4,0.4,5
08-09-2016,Kathmandu,27.7,85.3,1.09,83.48,16.62,87.82,21.17,18.53,24.35,18.56,5.79,21.45,2.03,3.9,0.47,3.43,2.06,3.52,0.61,2.91
08-10-2016,Kathmandu,27.7,85.3,2.15,83.53,16.59,89.55,20.84,18.64,23.68,18.62,5.06,21.07,2.32,5.18,0.47,4.71,2.39,4.96,0.57,4.39
08-11-2016,Kathmandu,27.7,85.3,7.17,83.59,16.42,86.2,21.3,18.41,24.58,18.52,6.06,21.43,2.67,4.84,0.76,4.08,2.88,4.52,1.06,3.45
08-12-2016,Kathmandu,27.7,85.3,2.91,83.59,16.71,87.37,21.36,18.78,24.67,18.42,6.25,21.83,2.09,4.17,0.18,3.99,2.18,3.83,0.18,3.65
8/13/2016,Kathmandu,27.7,85.3,2.7,83.49,17.05,90.48,21.1,19.1,24.16,18.29,5.87,21.51,1.71,3.15,0.65,2.5,1.93,2.63,1.13,1.5
8/14/2016,Kathmandu,27.7,85.3,2.31,83.42,17.19,89.87,21.33,19.18,24.27,19.09,5.18,21.59,1.25,3.05,0.21,2.84,1.36,2.75,0.45,2.3
8/15/2016,Kathmandu,27.7,85.3,2.96,83.28,17.23,90.03,21.31,19.18,23.88,19.35,4.53,21.43,1.44,3.08,0.21,2.87,1.45,2.57,0.31,2.27
8/16/2016,Kathmandu,27.7,85.3,12.18,83.17,17.38,89.81,21.47,19.2,24.34,19.01,5.33,21.52,1.85,3.67,0.33,3.33,1.99,3.4,0.36,3.04
8/17/2016,Kathmandu,27.7,85.3,6.95,83.28,17.39,92.88,20.95,19.34,23.58,18.9,4.67,20.93,2.6,5.83,0.44,5.39,2.91,6.07,0.92,5.15
8/18/2016,Kathmandu,27.7,85.3,0.33,83.34,16.3,87.54,20.88,18.21,23.34,18.97,4.38,20.43,1.95,3.9,0.23,3.67,2.19,3.74,0.39,3.34
8/19/2016,Kathmandu,27.7,85.3,0.24,83.53,16.46,87.84,21.02,18.53,24.52,17.51,7.01,21.38,2.31,4.38,0.3,4.08,2.72,4.19,0.77,3.42
8/20/2016,Kathmandu,27.7,85.3,1.57,83.59,17.4,90.26,21.48,19.47,24.47,18.73,5.74,21.87,1.76,3.37,0.13,3.24,1.85,2.76,0.18,2.58
8/21/2016,Kathmandu,27.7,85.3,3.66,83.56,18.03,92.81,21.6,19.96,24.42,19.04,5.38,21.61,2.03,3.98,0.62,3.36,2.44,3.85,1.18,2.67
8/22/2016,Kathmandu,27.7,85.3,8.55,83.64,17.02,91.05,20.99,18.99,23.07,18.97,4.09,20.73,2.2,4.56,0.78,3.78,2.59,4.6,1.23,3.37
8/23/2016,Kathmandu,27.7,85.3,0.75,83.77,16.51,90.45,20.64,18.72,23.93,18.02,5.92,21.14,2.17,4.36,0.71,3.65,2.48,4.08,1.07,3.01
8/24/2016,Kathmandu,27.7,85.3,1.67,83.77,15.85,90,20.07,18.04,22.12,17.96,4.16,19.89,1.34,2.96,0.29,2.67,1.39,2.62,0.31,2.31
8/25/2016,Kathmandu,27.7,85.3,2.28,83.83,15.73,77.85,22.32,17.67,25.97,19.04,6.93,21.95,1.68,3.14,0.46,2.68,1.64,2.55,0.63,1.92
8/26/2016,Kathmandu,27.7,85.3,9.64,83.96,15.97,84.27,21.29,17.95,24.13,19.09,5.03,21.22,1.63,3.16,0.29,2.87,1.65,2.5,0.44,2.05
8/27/2016,Kathmandu,27.7,85.3,0.31,84.02,15.26,79.76,21.47,17.29,25.06,18.13,6.93,21.28,1.56,3.49,0.14,3.35,1.52,2.89,0.22,2.67
8/28/2016,Kathmandu,27.7,85.3,1.28,83.96,16.15,84.09,21.51,18.18,25.11,18.65,6.46,21.53,1.83,3.88,0.38,3.51,1.78,3.27,0.43,2.84
8/29/2016,Kathmandu,27.7,85.3,5.24,83.73,16.26,88,20.83,18.39,23.91,18.18,5.72,20.95,1.99,4.47,0.1,4.36,2.15,4.19,0.18,4
8/30/2016,Kathmandu,27.7,85.3,6.05,83.65,16.13,86.65,20.94,18.17,24.13,18.63,5.49,21.05,2.16,4.86,0.59,4.26,2.28,4.65,0.74,3.91
8/31/2016,Kathmandu,27.7,85.3,7.89,83.65,16.73,89.69,20.96,18.81,24.22,18.45,5.76,21.17,1.82,3.65,0.42,3.23,2.02,3.4,0.6,2.8
09-01-2016,Kathmandu,27.7,85.3,12.32,83.57,16.74,89.92,20.92,18.85,23.84,18.97,4.87,21.09,2.18,4.79,0.16,4.63,2.41,4.69,0.19,4.5
09-02-2016,Kathmandu,27.7,85.3,10.99,83.37,17.03,92.27,20.74,19.09,23.75,18.18,5.57,21.32,2.66,4.94,0.24,4.7,3,4.85,0.36,4.48
09-03-2016,Kathmandu,27.7,85.3,12.59,83.37,17.04,94.99,20.27,19.06,22.63,18.71,3.92,20.46,2.36,4.01,1.03,2.98,2.77,3.81,1.61,2.2
09-04-2016,Kathmandu,27.7,85.3,12.09,83.56,16.72,91.93,20.54,18.82,23.47,18.44,5.03,20.9,2.22,4.64,0.28,4.36,2.49,4.4,0.43,3.97
09-05-2016,Kathmandu,27.7,85.3,4.12,83.6,16.57,90.99,20.57,18.66,23.8,17.69,6.11,21.01,1.77,3.67,0.43,3.24,1.89,3.09,0.65,2.44
09-06-2016,Kathmandu,27.7,85.3,4.66,83.62,16.6,91.13,20.58,18.62,24.11,17.96,6.15,21.03,1.79,4.02,0.29,3.73,1.95,3.79,0.41,3.38
09-07-2016,Kathmandu,27.7,85.3,13.8,83.64,16.35,92.27,20.14,18.37,22.63,18.05,4.58,20.43,1.69,3.59,0.33,3.25,1.82,3.4,0.44,2.96
09-08-2016,Kathmandu,27.7,85.3,14.08,83.73,15.93,91.08,19.94,18.03,22.81,17.5,5.31,20.13,1.67,3.83,0.45,3.38,1.64,3.27,0.71,2.56
09-09-2016,Kathmandu,27.7,85.3,5.5,83.79,16.78,90.4,20.92,18.88,24.14,18.26,5.88,21.17,2.03,4.18,0.15,4.03,2.19,3.76,0.19,3.57
09-10-2016,Kathmandu,27.7,85.3,21.79,83.78,16.57,95.18,19.87,18.7,21.91,18,3.9,19.85,1.85,4.08,0.21,3.87,2.18,4.02,0.32,3.7
09-11-2016,Kathmandu,27.7,85.3,21.98,83.77,15.43,93.21,19.08,17.43,21.34,17.45,3.89,18.85,1.48,3.38,0.12,3.26,1.62,3.17,0.39,2.78
09-12-2016,Kathmandu,27.7,85.3,24.03,83.83,15.51,92.24,19.34,17.5,22.11,17.13,4.98,19.29,1.8,3.36,0.9,2.45,2.11,3.08,1.17,1.92
9/13/2016,Kathmandu,27.7,85.3,2.74,83.99,15.07,91.86,18.98,17.2,20.67,17.55,3.12,18.63,1.89,3.57,0.32,3.25,2.21,3.5,0.49,3.01
9/14/2016,Kathmandu,27.7,85.3,3.48,83.97,14.96,85.15,20.08,16.96,23.86,17.33,6.52,19.87,1.8,3.56,0.22,3.34,1.88,3.04,0.34,2.71
9/15/2016,Kathmandu,27.7,85.3,1.28,83.87,15.76,90.5,19.91,17.87,23.37,16.97,6.41,20.24,1.61,3.73,0.3,3.44,1.63,3.24,0.38,2.86
9/16/2016,Kathmandu,27.7,85.3,6.17,83.81,15.53,88.12,20.08,17.48,23.41,17.7,5.7,20,1.66,3.6,0.21,3.39,1.7,3.27,0.41,2.86
9/17/2016,Kathmandu,27.7,85.3,17.05,83.78,15.69,91.65,19.61,17.7,22.71,16.87,5.84,19.75,1.91,4.29,0.09,4.2,2.03,4.03,0.07,3.96
9/18/2016,Kathmandu,27.7,85.3,8.03,83.83,15.71,93.37,19.34,17.76,21.97,17.38,4.6,19.4,1.84,3.65,0.04,3.6,2.04,3.27,0.21,3.06
9/19/2016,Kathmandu,27.7,85.3,3.13,83.75,15.92,92.8,19.64,17.95,22.74,17.2,5.54,19.87,1.8,4,0.22,3.77,1.95,3.72,0.51,3.21
9/20/2016,Kathmandu,27.7,85.3,13.96,83.74,16.55,94.33,19.99,18.56,23.24,17.6,5.64,20.02,2.2,4.21,0.53,3.68,2.65,5.18,0.81,4.37
9/21/2016,Kathmandu,27.7,85.3,11.17,84.04,14.98,93.94,18.53,16.98,20.74,16.86,3.88,18.4,1.44,2.76,0.51,2.25,1.77,3.05,0.66,2.38
9/22/2016,Kathmandu,27.7,85.3,1.28,84.09,14.37,88.42,18.85,16.45,22.37,15.84,6.53,19.05,1.68,3.64,0.03,3.61,1.74,3.26,0.05,3.21
9/23/2016,Kathmandu,27.7,85.3,2.66,83.87,14.38,89.13,18.69,16.3,22.01,16.07,5.93,18.84,1.57,3.07,0.16,2.91,1.58,2.47,0.16,2.31
9/24/2016,Kathmandu,27.7,85.3,6.55,83.77,14.09,91.96,17.84,15.9,19.75,16.34,3.41,17.6,1.11,2.04,0.24,1.8,1.34,1.88,0.25,1.64
9/25/2016,Kathmandu,27.7,85.3,8.36,83.79,13.84,90.19,17.88,15.77,20.84,15.5,5.34,17.72,1.61,3.02,0.81,2.21,2.21,3.36,1.16,2.2
9/26/2016,Kathmandu,27.7,85.3,1.34,83.9,13.54,87.43,18.05,15.51,21.36,15.4,5.96,17.88,1.62,3.29,0.48,2.82,1.7,2.85,0.59,2.25
9/27/2016,Kathmandu,27.7,85.3,3.8,83.95,13.7,83.76,18.92,15.63,23.02,15.41,7.61,18.64,1.9,3.75,0.49,3.26,1.97,3.1,0.61,2.49
9/28/2016,Kathmandu,27.7,85.3,1.28,83.92,14.58,89.15,18.92,16.57,22.82,15.82,7,18.84,1.66,3.34,0.24,3.1,1.75,2.77,0.31,2.46
9/29/2016,Kathmandu,27.7,85.3,2.41,83.87,14.48,85.4,19.48,16.41,23.18,16.81,6.37,19.22,1.61,3.12,0.15,2.97,1.62,2.58,0.18,2.4
9/30/2016,Kathmandu,27.7,85.3,2.04,83.88,15.26,89.8,19.51,17.32,22.74,16.83,5.91,19.34,1.77,3.41,0.54,2.88,1.84,2.86,0.73,2.12
10-01-2016,Kathmandu,27.7,85.3,5.59,84.03,15.92,95.24,19.28,18.05,21.56,17.5,4.06,18.97,1.17,2.07,0.53,1.55,1.37,1.95,0.76,1.19
10-02-2016,Kathmandu,27.7,85.3,5.65,84.18,16.03,91.74,20.02,18.16,23.16,17.78,5.38,19.67,1.34,3.1,0.19,2.91,1.4,2.81,0.25,2.56
10-03-2016,Kathmandu,27.7,85.3,7.18,84.04,15.35,88.58,19.87,17.3,23.34,17.29,6.04,19.56,1.55,3.46,0.36,3.1,1.71,3.12,0.54,2.58
10-04-2016,Kathmandu,27.7,85.3,8.48,83.87,14.79,87.28,19.47,16.83,22.46,17.25,5.21,19.36,1.45,2.99,0.27,2.72,1.63,2.56,0.57,1.99
10-05-2016,Kathmandu,27.7,85.3,4.62,83.79,16.14,94.41,19.58,18.24,22.94,17.15,5.79,19.68,2.33,4.14,0.98,3.17,2.78,3.79,1.78,2.01
10-06-2016,Kathmandu,27.7,85.3,3.09,83.89,15.67,91.21,19.69,17.76,22.91,17.39,5.51,19.82,1.54,3.04,0.42,2.62,1.76,2.75,0.59,2.16
10-07-2016,Kathmandu,27.7,85.3,2.45,83.94,14.59,86.13,19.49,16.75,23.06,16.81,6.25,19.53,1.62,3.69,0.22,3.47,1.7,3.19,0.21,2.98
10-08-2016,Kathmandu,27.7,85.3,5.11,83.98,14.68,89.75,18.92,16.68,22.41,15.67,6.73,19.1,1.89,3.31,0.77,2.55,2.15,3.22,0.73,2.5
10-09-2016,Kathmandu,27.7,85.3,8.47,83.84,14.23,89.63,18.43,16.18,21.5,16.04,5.45,18.41,1.37,3.15,0.34,2.81,1.39,2.83,0.45,2.38
10-10-2016,Kathmandu,27.7,85.3,10.43,83.76,13.5,87.02,18.05,15.08,22.35,14.49,7.85,17.91,1.48,3.32,0.18,3.13,1.57,2.93,0.34,2.59
10-11-2016,Kathmandu,27.7,85.3,2.43,83.74,12.56,84.84,17.32,13.87,20.67,15.26,5.4,16.74,1.15,2.04,0.52,1.53,1.27,2.16,0.48,1.68
10-12-2016,Kathmandu,27.7,85.3,0.05,83.76,11.01,73.83,17.45,11.61,22.12,14.08,8.05,16.05,1.66,3.37,0.07,3.3,1.77,3.05,0.25,2.8
10/13/2016,Kathmandu,27.7,85.3,0.05,83.92,10.73,72.56,17.34,11.01,21.85,14.13,7.72,15.71,1.57,3.34,0.46,2.88,1.64,3.09,0.45,2.65
10/14/2016,Kathmandu,27.7,85.3,1.06,84.07,11.59,79.29,17.18,12.75,21.07,14.37,6.7,16.04,1.71,3.64,0.55,3.09,1.75,3.25,0.65,2.61
10/15/2016,Kathmandu,27.7,85.3,0.01,84.11,11.82,81.96,16.97,13.3,21.05,13.88,7.17,16.01,1.61,3.66,0.65,3.02,1.67,3.2,0.77,2.43
10/16/2016,Kathmandu,27.7,85.3,0,84.16,12.25,83.99,17.16,13.88,21,14.83,6.17,16.3,1.61,3.6,0.36,3.24,1.71,3.26,0.41,2.85
10/17/2016,Kathmandu,27.7,85.3,2.51,84.06,11.92,80.62,17.36,13.57,21.43,14.78,6.65,16.62,1.53,3.43,0.26,3.17,1.72,3.32,0.38,2.94
10/18/2016,Kathmandu,27.7,85.3,4.95,83.98,11.07,77.05,16.9,12.47,21.32,13.71,7.61,16.11,1.71,3.97,0.32,3.65,1.8,3.47,0.26,3.21
10/19/2016,Kathmandu,27.7,85.3,0.4,83.9,10.8,78.1,16.29,12.12,20.47,13.65,6.81,15.36,1.73,3.86,0.16,3.7,1.88,3.57,0.27,3.3
10/20/2016,Kathmandu,27.7,85.3,0,83.8,10.67,77.42,16.21,11.83,20.54,13.29,7.25,14.97,1.72,3.99,0.42,3.57,1.84,3.61,0.6,3.01
10/21/2016,Kathmandu,27.7,85.3,0,83.87,10.25,74.44,16.21,11.21,20.92,12.99,7.93,15.15,1.61,3.23,0.4,2.83,1.82,2.96,0.7,2.26
10/22/2016,Kathmandu,27.7,85.3,0,83.96,10.11,73.52,16.21,10.75,20.46,13,7.46,14.81,1.78,3.76,0.48,3.29,1.89,3.36,0.67,2.69
10/23/2016,Kathmandu,27.7,85.3,0,83.88,9.68,71.98,15.86,10.21,20.4,12.27,8.12,14.26,1.67,3.83,0.13,3.7,1.73,3.37,0.17,3.2
10/24/2016,Kathmandu,27.7,85.3,0,83.84,9.4,70.15,15.79,9.77,20.34,12.18,8.16,13.84,1.5,3.29,0.35,2.94,1.58,2.77,0.43,2.34
10/25/2016,Kathmandu,27.7,85.3,0,83.88,9.18,68.15,15.88,9.28,20.64,12.56,8.09,13.91,1.48,2.77,0.38,2.39,1.6,2.45,0.45,2
10/26/2016,Kathmandu,27.7,85.3,0,84.11,7.84,61.36,15.13,6.29,20.04,11.96,8.09,12.96,1.68,2.6,0.42,2.19,1.8,2.37,0.56,1.81
10/27/2016,Kathmandu,27.7,85.3,0,84.34,7.85,60.56,15.38,6.01,20.13,12,8.14,12.98,1.77,3.2,0.57,2.63,1.95,2.99,0.59,2.4
10/28/2016,Kathmandu,27.7,85.3,0,84.23,9.17,71.87,15.11,9.3,19.56,11.91,7.65,13.43,1.69,3.69,0.35,3.34,1.76,3.17,0.6,2.57
10/29/2016,Kathmandu,27.7,85.3,0,84.29,9.51,77.42,14.53,9.99,19.13,11.55,7.57,13.24,1.76,3.2,0.21,2.99,1.95,2.84,0.2,2.64
10/30/2016,Kathmandu,27.7,85.3,0,84.38,8.48,69.85,14.36,7.85,19.22,11,8.22,12.51,1.89,3.4,0.32,3.08,2,2.81,0.46,2.36
10/31/2016,Kathmandu,27.7,85.3,0,84.56,8.65,68,15.12,8.42,20.21,11.34,8.86,12.79,1.49,2.63,0.55,2.08,1.54,2.21,0.81,1.39
11-01-2016,Kathmandu,27.7,85.3,0,84.47,8.06,62.16,15.41,7.05,20.39,11.68,8.71,12.88,1.46,2.39,0.6,1.79,1.55,1.96,0.75,1.21
11-02-2016,Kathmandu,27.7,85.3,0,84.48,7.97,60.9,15.55,6.73,20.54,12.08,8.46,13.13,1.65,2.71,0.63,2.08,1.77,2.27,0.57,1.69
11-03-2016,Kathmandu,27.7,85.3,0,84.49,7.16,56.37,15.1,4.96,20.18,11.22,8.96,12.26,1.87,3.17,0.84,2.33,2.03,2.85,0.87,1.98
11-04-2016,Kathmandu,27.7,85.3,0,84.26,7.17,58.13,14.6,4.84,19.49,11.63,7.87,11.43,1.68,3.14,0.71,2.43,1.88,2.88,0.92,1.96
11-05-2016,Kathmandu,27.7,85.3,0,84,7.44,61.26,14.31,5.68,19.47,11.11,8.36,11.51,1.81,3.59,0.55,3.04,2.02,3.37,0.71,2.66
11-06-2016,Kathmandu,27.7,85.3,0,83.98,6.95,58.23,14.04,4.64,19.09,10.19,8.9,11.24,1.52,2.91,0.4,2.5,1.56,2.45,0.5,1.95
11-07-2016,Kathmandu,27.7,85.3,0,84.07,6.82,60.82,13.1,4.2,18.09,10.13,7.96,10.49,1.64,3.02,0.75,2.27,1.8,2.84,1.06,1.78
11-08-2016,Kathmandu,27.7,85.3,0,84.14,6.79,58.49,13.66,4.43,18.72,8.82,9.9,10.47,1.56,3.37,0.75,2.63,1.59,2.78,0.71,2.07
11-09-2016,Kathmandu,27.7,85.3,0,84.28,7.54,61.98,14.4,6.22,19.65,10.81,8.84,11.34,1.6,3.73,0.38,3.34,1.68,3.25,0.38,2.87
11-10-2016,Kathmandu,27.7,85.3,0,84.25,8.28,68.86,14.2,7.81,19.53,10.75,8.78,11.82,1.79,4.18,0.32,3.87,1.96,3.63,0.51,3.12
